SOLIDWORKS Simulation table driven force file,
Unit SI,
Distance,Force
1.23E-15,89.41684483
0.1192031,85.46650143
0.2354709,78.75982481
0.3459408,71.33904194
0.4478924,63.83024155
0.5388154,56.5784025
0.6164709,49.50882728
0.678947,41.77886189
0.7247051,31.84808467
0.7526185,18.13629118
